,collaborative,description,href,id,images,name,primary_color,public,snapshot_id,type,uri,external_urls.spotify,owner.display_name,owner.external_urls.spotify,owner.href,owner.id,owner.type,owner.uri,tracks.href,tracks.total
0,False,Get happy with today's dose of feel-good songs!,https://api.spotify.com/v1/playlists/37i9dQZF1DX3rxVfibe1L0,37i9dQZF1DX3rxVfibe1L0,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003bd0e19e810bb4b55ab164a95', 'width': None}]",Mood Booster,,,MTY2MjY5NjAwMCwwMDAwMDAwMDVlMmJjNzg4ZGZlNTg2NzQ0ZTFiYTA2ZTM0OWFlODIx,playlist,spotify:playlist:37i9dQZF1DX3rxVfibe1L0,https://open.spotify.com/playlist/37i9dQZF1DX3rxVfibe1L0,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3rxVfibe1L0/tracks,76
1,False,"Feel-good <a href=""spotify:genre:edm_dance"">dance music</a>!",https://api.spotify.com/v1/playlists/37i9dQZF1DWSf2RDTDayIx,37i9dQZF1DWSf2RDTDayIx,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000325d50fa7cc51b307364050f5', 'width': None}]",Happy Beats,,,MTY2NTAwNTI1MCwwMDAwMDAwMDU3NWRiYzA1NjlhMjE1NmNlOWMyMDFlZWJiNDkxYWM5,playlist,spotify:playlist:37i9dQZF1DWSf2RDTDayIx,https://open.spotify.com/playlist/37i9dQZF1DWSf2RDTDayIx,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSf2RDTDayIx/tracks,150
2,False,Make your shower more uplifting by singing along to these hits.,https://api.spotify.com/v1/playlists/37i9dQZF1DWSqmBTGDYngZ,37i9dQZF1DWSqmBTGDYngZ,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000324893f0507c0fe2855565438', 'width': None}]",Songs to Sing in the Shower,,,MTY2NTA0NzM1NiwwMDAwMDAwMDc5ZDA0Njk3NzRkY2I0ODczYjgwZWZmY2FjNGNiZDdj,playlist,spotify:playlist:37i9dQZF1DWSqmBTGDYngZ,https://open.spotify.com/playlist/37i9dQZF1DWSqmBTGDYngZ,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWSqmBTGDYngZ/tracks,200
3,False,"Softer kinda <a href=""spotify:genre:edm_dance"">dance</a>.",https://api.spotify.com/v1/playlists/37i9dQZF1DX6VdMW310YC7,37i9dQZF1DX6VdMW310YC7,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003aa3d57de0916a2fe3dc6fd56', 'width': None}]",Chill Tracks,,,MTY2NDUxMDQwMCwwMDAwMDAwMDljNzM2NDNlMzg0NTIzNTFlZTljZjdhOThmMThiM2E1,playlist,spotify:playlist:37i9dQZF1DX6VdMW310YC7,https://open.spotify.com/playlist/37i9dQZF1DX6VdMW310YC7,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6VdMW310YC7/tracks,200
4,False,Hits to boost your mood and fill you with happiness!,https://api.spotify.com/v1/playlists/37i9dQZF1DXdPec7aLTmlC,37i9dQZF1DXdPec7aLTmlC,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b55b6074da1d43715fc16d6d', 'width': None}]",Happy Hits!,,,MTY2NDQ4ODgwMCwwMDAwMDAwMGMyYTRiYWM4NWVkMmFiY2ExNmI0OWMxMzAxMThhN2Y4,playlist,spotify:playlist:37i9dQZF1DXdPec7aLTmlC,https://open.spotify.com/playlist/37i9dQZF1DXdPec7aLTmlC,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXdPec7aLTmlC/tracks,100
5,False,every main character needs their soundtrack,https://api.spotify.com/v1/playlists/37i9dQZF1DX4OzrY981I1W,37i9dQZF1DX4OzrY981I1W,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003f8d218723e5cf515b03a3c70', 'width': None}]",my life is a movie,,,MTY2NDgwODk1OCwwMDAwMDAwMDcwYzg2ZWZmYTM3MTkwMDc1ZjVjYzMxMTgzYzkzMjM5,playlist,spotify:playlist:37i9dQZF1DX4OzrY981I1W,https://open.spotify.com/playlist/37i9dQZF1DX4OzrY981I1W,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4OzrY981I1W/tracks,100
6,False,Feel great with these timelessly fun songs!,https://api.spotify.com/v1/playlists/37i9dQZF1DX7KNKjOK0o75,37i9dQZF1DX7KNKjOK0o75,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000386e40f3121af6df6566051c9', 'width': None}]",Have a Great Day!,,,MTY1NzA0NTI1NSwwMDAwMDAwMGNjMDk5MGFkNGU1NDE0NTRlNDU3NDNhOGYwMDJiNmFk,playlist,spotify:playlist:37i9dQZF1DX7KNKjOK0o75,https://open.spotify.com/playlist/37i9dQZF1DX7KNKjOK0o75,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7KNKjOK0o75/tracks,80
7,False,Feel good with this positively timeless playlist!,https://api.spotify.com/v1/playlists/37i9dQZF1DX9XIFQuFvzM4,37i9dQZF1DX9XIFQuFvzM4,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000313a02d059c0479e65a850267', 'width': None}]",Feelin' Good,,,MTY2MDE2ODU0MSwwMDAwMDAwMDlkMDZiMzU4Mjk3NDQ4OWNhZjAwMzc5ZDg4NmE1YzBj,playlist,spotify:playlist:37i9dQZF1DX9XIFQuFvzM4,https://open.spotify.com/playlist/37i9dQZF1DX9XIFQuFvzM4,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX9XIFQuFvzM4/tracks,100
8,False,The best indie rock vibes — classic and current. ,https://api.spotify.com/v1/playlists/37i9dQZF1DX2sUQwD7tbmL,37i9dQZF1DX2sUQwD7tbmL,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000032390c211511e2d985935b267', 'width': None}]",Feel-Good Indie Rock,,,MTY2NDUxNjA0MCwwMDAwMDAwMGE4NTFkYTc2N2EzMDI5MmI4ZmQ5NDg4ZDJkZWRkNTZi,playlist,spotify:playlist:37i9dQZF1DX2sUQwD7tbmL,https://open.spotify.com/playlist/37i9dQZF1DX2sUQwD7tbmL,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2sUQwD7tbmL/tracks,120
9,False,you up?,https://api.spotify.com/v1/playlists/37i9dQZF1DXdl6IPOySdX4,37i9dQZF1DXdl6IPOySdX4,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000030d5e6f861f423ecfac53610b', 'width': None}]",goosebumps,,,MTY2NDQ1OTM4NCwwMDAwMDAwMGM5NDQ4ODY3ZWViYjdjOWM2ZmE4ZDgxZWQ3N2ZkNjk3,playlist,spotify:playlist:37i9dQZF1DXdl6IPOySdX4,https://open.spotify.com/playlist/37i9dQZF1DXdl6IPOySdX4,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXdl6IPOySdX4/tracks,80
10,False,Set it off with these epic anthems. Only good vibes here!,https://api.spotify.com/v1/playlists/37i9dQZF1DWYBO1MoTDhZI,37i9dQZF1DWYBO1MoTDhZI,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000037dc2a0fb4bfe0d07294f685e', 'width': None}]",Good Vibes,,,MTY2NDUxMDQwMCwwMDAwMDAwMGNjODJmMDY2YWM2YTk4OWZiZDQyOGVmY2I5YWM3NzM3,playlist,spotify:playlist:37i9dQZF1DWYBO1MoTDhZI,https://open.spotify.com/playlist/37i9dQZF1DWYBO1MoTDhZI,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWYBO1MoTDhZI/tracks,80
11,False,play something that's very very vibe-worthy,https://api.spotify.com/v1/playlists/37i9dQZF1DX0E9XMGembJo,37i9dQZF1DX0E9XMGembJo,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a9e1322caa711b3c585d65bf', 'width': None}]",DOPAMINE,,,MTY2NDQ2NjA4NiwwMDAwMDAwMGI3ZGU1YTNkNDUxMDBlM2YyNjAzNDA0N2Y4N2YyYTcy,playlist,spotify:playlist:37i9dQZF1DX0E9XMGembJo,https://open.spotify.com/playlist/37i9dQZF1DX0E9XMGembJo,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX0E9XMGembJo/tracks,80
12,False,Need to get your energy level up?,https://api.spotify.com/v1/playlists/37i9dQZF1DX35X4JNyBWtb,37i9dQZF1DX35X4JNyBWtb,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003d8d473fcf275f04f49e59552', 'width': None}]",Energy Booster: Dance,,,MTY2NDI2NTg1MSwwMDAwMDAwMGFiMGU1NzQzOWNmYjEyODU3MTljYzM2ODRmYjlhOTRk,playlist,spotify:playlist:37i9dQZF1DX35X4JNyBWtb,https://open.spotify.com/playlist/37i9dQZF1DX35X4JNyBWtb,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX35X4JNyBWtb/tracks,150
13,False,Need to get your energy level up?,https://api.spotify.com/v1/playlists/37i9dQZF1DWZixSclZdoFE,37i9dQZF1DWZixSclZdoFE,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000305949f1fa395a0cb49f865ae', 'width': None}]",Energy Booster: Hip-Hop,,,MTY2MzMyMDEyMSwwMDAwMDAwMGU5MmYwYzRkNDk2MDAyOWEzOWQ5OWRmMjg2NzI3YzMx,playlist,spotify:playlist:37i9dQZF1DWZixSclZdoFE,https://open.spotify.com/playlist/37i9dQZF1DWZixSclZdoFE,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWZixSclZdoFE/tracks,150
14,False,Emo rap feels for the misunderstood. Cover: iann dior,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xZZEgC9Ubl,37i9dQZF1DX6xZZEgC9Ubl,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000367afd593d420109c35ccbc65', 'width': None}]",tear drop,,,MTY2NDkxMjA0OCwwMDAwMDAwMGMwOGY3OWM5NjBkMDMyOGZkYzM5MTVmNTVmMGFjYTky,playlist,spotify:playlist:37i9dQZF1DX6xZZEgC9Ubl,https://open.spotify.com/playlist/37i9dQZF1DX6xZZEgC9Ubl,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6xZZEgC9Ubl/tracks,100
15,False,Big riffs and pounding drums to help you strut the streets.,https://api.spotify.com/v1/playlists/37i9dQZF1DX1tyCD9QhIWF,37i9dQZF1DX1tyCD9QhIWF,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000391f9c00775a1981920fb0ed8', 'width': None}]",Walk Like A Badass,,,MTY2MzExMjEwNCwwMDAwMDAwMDk1MzM1MGNkOGY5Y2ViNDEzNTY5OTA0ZGZjODUwNTg1,playlist,spotify:playlist:37i9dQZF1DX1tyCD9QhIWF,https://open.spotify.com/playlist/37i9dQZF1DX1tyCD9QhIWF,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX1tyCD9QhIWF/tracks,50
16,False,The hip-hop playlist that's a whole mood. Art By Laci Jordan; Cover: Lakeyah,https://api.spotify.com/v1/playlists/37i9dQZF1DX6GwdWRQMQpq,37i9dQZF1DX6GwdWRQMQpq,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c852be6f1d84c49ff486342c', 'width': None}]",Feelin' Myself,,,MTY2NDUxMDQ2MCwwMDAwMDAwMGNmZGM0ZmVhMGNkODlmZTdjMDk1Njg5YzA2ZDlmN2U5,playlist,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,https://open.spotify.com/playlist/37i9dQZF1DX6GwdWRQMQpq,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6GwdWRQMQpq/tracks,50
17,False,We hear you.,https://api.spotify.com/v1/playlists/37i9dQZF1DX59NCqCqJtoH,37i9dQZF1DX59NCqCqJtoH,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003e6fc98620cda649d45e42bc6', 'width': None}]",idk.,,,MTY2NDk3NTQzNywwMDAwMDAwMDcxMTgwOTRkMmJjYjI2YzJjYjZiYTIyODA2MjJlZmRi,playlist,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,https://open.spotify.com/playlist/37i9dQZF1DX59NCqCqJtoH,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX59NCqCqJtoH/tracks,100
18,False,"Curl up in your favorite spot with some sweet, mellow tunes...",https://api.spotify.com/v1/playlists/37i9dQZF1DX6ziVCJnEm59,37i9dQZF1DX6ziVCJnEm59,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000035ae7aa0454c9eafdd6505fda', 'width': None}]",Your Favorite Coffeehouse,,,MTY1OTM3NDY4MiwwMDAwMDAwMGEwM2YyMjZiOTI5ZWU0MTRiMDViYWI4ZGRmYzVkZTRj,playlist,spotify:playlist:37i9dQZF1DX6ziVCJnEm59,https://open.spotify.com/playlist/37i9dQZF1DX6ziVCJnEm59,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6ziVCJnEm59/tracks,125
19,False,Having a bad day? We know how it feels!,https://api.spotify.com/v1/playlists/37i9dQZF1DX3YSRoSdA634,37i9dQZF1DX3YSRoSdA634,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003f5e3bf0413ec122f118e5f08', 'width': None}]",Life Sucks,,,MTY2NDUzOTIwMCwwMDAwMDAwMDNlNTNmMWY5YWY2N2RjNTQ3MWQ4ZjI1YjMwZDI1YzBl,playlist,spotify:playlist:37i9dQZF1DX3YSRoSdA634,https://open.spotify.com/playlist/37i9dQZF1DX3YSRoSdA634,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX3YSRoSdA634/tracks,200
20,False,You're on top of the world. Don't forget it.,https://api.spotify.com/v1/playlists/37i9dQZF1DX4fpCWaHOned,37i9dQZF1DX4fpCWaHOned,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003ee1821c3e4d71dbeaacf3e51', 'width': None}]",Confidence Boost,,,MTY2NDk5MDkzOCwwMDAwMDAwMDk2ZmYxNTJhYjFlNDc2OThlODVjYWNkZTUzOWEyOGUx,playlist,spotify:playlist:37i9dQZF1DX4fpCWaHOned,https://open.spotify.com/playlist/37i9dQZF1DX4fpCWaHOned,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX4fpCWaHOned/tracks,75
21,False,Wake up in your own pace with piano music.,https://api.spotify.com/v1/playlists/37i9dQZF1DX7cZxYLqLUJl,37i9dQZF1DX7cZxYLqLUJl,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000386de24710c7230fcb6e08c13', 'width': None}]",Wake Up Gently,,,MTY0NzU5Mzk0MCwwMDAwMDAwMDZlZWEyOTFhNzFkZDdhZTQ2ODRiNGM5Yjk4MGFkYWFm,playlist,spotify:playlist:37i9dQZF1DX7cZxYLqLUJl,https://open.spotify.com/playlist/37i9dQZF1DX7cZxYLqLUJl,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX7cZxYLqLUJl/tracks,103
22,False,"Sapphic songs that defined your music taste as ""yearning"" ",https://api.spotify.com/v1/playlists/37i9dQZF1DWW2hj3ZtMbuO,37i9dQZF1DWW2hj3ZtMbuO,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003453a713a76d3a6ebed04951b', 'width': None}]",sad girl starter pack,,,MTY2MzkwNTYwMCwwMDAwMDAwMDY0ODdhMzViMGNmMzQ4NjQ0ODAyNDgwOWJjZjA0MDY1,playlist,spotify:playlist:37i9dQZF1DWW2hj3ZtMbuO,https://open.spotify.com/playlist/37i9dQZF1DWW2hj3ZtMbuO,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWW2hj3ZtMbuO/tracks,75
23,False,"<a href=""spotify:genre:space:electronica_chill"">Hypnotic electronic</a> for studies and a relax.",https://api.spotify.com/v1/playlists/37i9dQZF1DWXLeA8Omikj7,37i9dQZF1DWXLeA8Omikj7,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000031df043181e0a5b20707ce3a9', 'width': None}]",Brain Food,,,MTY2MjcxMDkxOCwwMDAwMDAwMDcwM2JiMTkxZjQyYmU5NGRiNDc5NDFkY2FlYWUyOTMw,playlist,spotify:playlist:37i9dQZF1DWXLeA8Omikj7,https://open.spotify.com/playlist/37i9dQZF1DWXLeA8Omikj7,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWXLeA8Omikj7/tracks,100
24,False,"Curl up in your favorite spot with some sweet, mellow tunes...",https://api.spotify.com/v1/playlists/37i9dQZF1DX6ziVCJnEm59,37i9dQZF1DX6ziVCJnEm59,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000035ae7aa0454c9eafdd6505fda', 'width': None}]",Your Favorite Coffeehouse,,,MTY1OTM3NDY4MiwwMDAwMDAwMGEwM2YyMjZiOTI5ZWU0MTRiMDViYWI4ZGRmYzVkZTRj,playlist,spotify:playlist:37i9dQZF1DX6ziVCJnEm59,https://open.spotify.com/playlist/37i9dQZF1DX6ziVCJnEm59,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX6ziVCJnEm59/tracks,125
25,False,chill beats for cool coffeehouse vibes.,https://api.spotify.com/v1/playlists/37i9dQZF1DX9RwfGbeGQwP,37i9dQZF1DX9RwfGbeGQwP,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003f9ad4061443b5652521d1035', 'width': None}]",lofi cafe,,,MTY2NDQ5OTYwMCwwMDAwMDAwMDNhZTg2NDg1ZGE4NzUyZDQ2YTlhNzBhMWEzNzBjMDU1,playlist,spotify:playlist:37i9dQZF1DX9RwfGbeGQwP,https://open.spotify.com/playlist/37i9dQZF1DX9RwfGbeGQwP,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX9RwfGbeGQwP/tracks,519
26,False,Acoustic covers of all your favourite songs.,https://api.spotify.com/v1/playlists/37i9dQZF1DWWiuGVvOB4uo,37i9dQZF1DWWiuGVvOB4uo,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c2e433228238a261d18cb7eb', 'width': None}]",Cozy Coffeehouse Covers,,,MTY2NDQ2MTI1MSwwMDAwMDAwMDYxMzY1N2Q0ZmRkYzQ0MzI2M2Y4M2ExMWU5NzUxYmYw,playlist,spotify:playlist:37i9dQZF1DWWiuGVvOB4uo,https://open.spotify.com/playlist/37i9dQZF1DWWiuGVvOB4uo,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWWiuGVvOB4uo/tracks,193
27,False,Relax to the sound of gentle instrumental Jazz.,https://api.spotify.com/v1/playlists/37i9dQZF1DWVqfgj8NZEp1,37i9dQZF1DWVqfgj8NZEp1,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033e7580e54c5e6672d564f170', 'width': None}]",Coffee Table Jazz,,,MTY2NDg2ODA0NCwwMDAwMDAwMDEwNmZkZWM3N2I2YzMzOTM1NzRlY2ZkN2ZlMWRhZDk2,playlist,spotify:playlist:37i9dQZF1DWVqfgj8NZEp1,https://open.spotify.com/playlist/37i9dQZF1DWVqfgj8NZEp1,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWVqfgj8NZEp1/tracks,140
28,False,Elegant classical guitar to accompany your favourite Italian coffee.,https://api.spotify.com/v1/playlists/37i9dQZF1DWTJgU1HZwJwV,37i9dQZF1DWTJgU1HZwJwV,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000331696eafcbb943a6872e5d72', 'width': None}]",Coffee House Classical Guitar,,,MTY2Mzg5MTIwMCwwMDAwMDAwMDgzODcyYWIyNDc1ODM2OGNjZGUxYzdhNWQyMjdiMzYy,playlist,spotify:playlist:37i9dQZF1DWTJgU1HZwJwV,https://open.spotify.com/playlist/37i9dQZF1DWTJgU1HZwJwV,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DWTJgU1HZwJwV/tracks,176
29,False,The soulful tunes to ease you into your day.,https://api.spotify.com/v1/playlists/37i9dQZF1DXaXDsfv6nvZ5,37i9dQZF1DXaXDsfv6nvZ5,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003f2de418f550899021c7cabd0', 'width': None}]",Soul Coffee,,,MTY2NDc3NDgzMCwwMDAwMDAwMDRlNDdjZGJiN2QzOTZmYmZhNmJmMTAwODI5ZGExYWE2,playlist,spotify:playlist:37i9dQZF1DXaXDsfv6nvZ5,https://open.spotify.com/playlist/37i9dQZF1DXaXDsfv6nvZ5,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXaXDsfv6nvZ5/tracks,75
30,False,You are sipping on your coffee in a café in Paris while a Jazz band plays somewhere in the background. ,https://api.spotify.com/v1/playlists/37i9dQZF1DXbehaqJzJXqw,37i9dQZF1DXbehaqJzJXqw,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b8e8d5fbe2d62f9e18c3bbc3', 'width': None}]",French Jazz Café,,,MTY2NDg3MzI3MSwwMDAwMDAwMDljNjAwNjU2OWRmNDIxNmY2YzRkZmE3NWVhNDc3M2Nj,playlist,spotify:playlist:37i9dQZF1DXbehaqJzJXqw,https://open.spotify.com/playlist/37i9dQZF1DXbehaqJzJXqw,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DXbehaqJzJXqw/tracks,100
31,False,"A cup of Joe and the raw blues.
",https://api.spotify.com/v1/playlists/37i9dQZF1DX2Pqxel6mitp,37i9dQZF1DX2Pqxel6mitp,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003d7589c97517e6cab4ba38fae', 'width': None}]",Black Coffee Blues,,,MTY2NDU1OTg2OCwwMDAwMDAwMDBhMGIzMDBjMzQ2NjQzZTc5OWY3NDMwZGZkOGU5ODg2,playlist,spotify:playlist:37i9dQZF1DX2Pqxel6mitp,https://open.spotify.com/playlist/37i9dQZF1DX2Pqxel6mitp,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,https://api.spotify.com/v1/playlists/37i9dQZF1DX2Pqxel6mitp/tracks,75
